X,state,date,fips,cases,deaths,isstayhome,counts,percent.change,log,percent.change.offset
1339,Hawaii,6/8/2020,15,664,17,0,6,0.5,0.77815125,
1340,Hawaii,6/9/2020,15,670,17,0,3,-1.333333333,0.477121255,
1341,Hawaii,6/10/2020,15,673,17,0,7,-1,0.84509804,
1342,Hawaii,6/11/2020,15,680,17,0,14,1,1.146128036,
1352,Idaho,3/21/2020,16,42,0,0,5,0.4,0.698970004,-0.208333333
1353,Idaho,3/22/2020,16,47,0,0,3,-6.666666667,0.477121255,0.310344828
1354,Idaho,3/23/2020,16,50,0,0,23,-1.173913043,1.361727836,-0.7
1355,Idaho,3/24/2020,16,73,0,0,50,-0.32,1.698970004,0.264705882
1356,Idaho,3/25/2020,16,123,0,1,66,0.363636364,1.819543936,-0.36
1357,Idaho,3/26/2020,16,189,3,1,42,0.285714286,1.62324929,0.058823529
1358,Idaho,3/27/2020,16,231,4,1,30,-0.633333333,1.477121255,0.375
1359,Idaho,3/28/2020,16,261,5,1,49,-1.142857143,1.69019608,0.2
1360,Idaho,3/29/2020,16,310,6,1,105,-0.057142857,2.021189299,-0.4375
1361,Idaho,3/30/2020,16,415,7,1,111,-0.288288288,2.045322979,-0.086956522
1362,Idaho,3/31/2020,16,526,9,1,143,-0.545454545,2.155336037,0.72
1363,Idaho,4/1/2020,16,669,9,1,221,0.447963801,2.344392274,-2.285714286
1364,Idaho,4/2/2020,16,890,9,1,122,0.475409836,2.086359831,0.086956522
1365,Idaho,4/3/2020,16,1012,10,1,64,0.625,1.806179974,0.380952381
1366,Idaho,4/4/2020,16,1076,10,1,24,-1.916666667,1.380211242,0.615384615
1367,Idaho,4/5/2020,16,1100,10,1,70,0.428571429,1.84509804,-0.8
1368,Idaho,4/6/2020,16,1170,13,1,40,0.45,1.602059991,-0.444444444
1369,Idaho,4/7/2020,16,1210,15,1,22,-5.090909091,1.342422681,0.153846154
1370,Idaho,4/8/2020,16,1232,19,1,134,0.559701493,2.127104798,-0.090909091
1371,Idaho,4/9/2020,16,1366,24,1,59,0.779661017,1.770852012,-0.75
1372,Idaho,4/10/2020,16,1425,25,1,13,-0.461538462,1.113943352,0.714285714
1373,Idaho,4/11/2020,16,1438,27,1,19,-1.210526316,1.278753601,0.333333333
1374,Idaho,4/12/2020,16,1457,27,1,42,0.071428571,1.62324929,0.5
1375,Idaho,4/13/2020,16,1499,33,1,39,-0.256410256,1.591064607,-2
1376,Idaho,4/14/2020,16,1538,39,1,49,0.551020408,1.69019608,0.333333333
1377,Idaho,4/15/2020,16,1587,41,1,22,-1.090909091,1.342422681,-0.25
1378,Idaho,4/16/2020,16,1609,41,1,46,0.717391304,1.662757832,0.6
1379,Idaho,4/17/2020,16,1655,43,1,13,0.692307692,1.113943352,0
1380,Idaho,4/18/2020,16,1668,44,1,4,-15,0.602059991,0.5
1381,Idaho,4/19/2020,16,1672,45,1,64,0.53125,1.806179974,-1
1382,Idaho,4/20/2020,16,1736,48,1,30,-0.2,1.477121255,-0.5
1383,Idaho,4/21/2020,16,1766,51,1,36,0.055555556,1.556302501,-0.333333333
1384,Idaho,4/22/2020,16,1802,54,1,34,0,1.531478917,0.75
1385,Idaho,4/23/2020,16,1836,54,1,34,0.5,1.531478917,0
1386,Idaho,4/24/2020,16,1870,54,1,17,0.411764706,1.230448921,1
1387,Idaho,4/25/2020,16,1887,56,1,10,-1,1,-2
1388,Idaho,4/26/2020,16,1897,56,1,20,-0.75,1.301029996,0.666666667
1389,Idaho,4/27/2020,16,1917,58,1,35,0.085714286,1.544068044,-2
1390,Idaho,4/28/2020,16,1952,60,1,32,0,1.505149978,1
1391,Idaho,4/29/2020,16,1984,60,1,32,0.40625,1.505149978,0
1392,Idaho,4/30/2020,16,2016,63,1,19,-0.368421053,1.278753601,-1
1393,Idaho,5/1/2020,16,2035,63,0,26,1.076923077,1.414973348,0.5
1394,Idaho,5/2/2020,16,2061,64,0,-2,24.5,#NUM!,-2
1395,Idaho,5/3/2020,16,2059,64,0,47,0.553191489,1.672097858,1
1396,Idaho,5/4/2020,16,2106,64,0,21,-0.476190476,1.322219295,0
1397,Idaho,5/5/2020,16,2127,66,0,31,0.35483871,1.491361694,0
1398,Idaho,5/6/2020,16,2158,67,0,20,-0.35,1.301029996,1
1399,Idaho,5/7/2020,16,2178,67,0,27,0.074074074,1.431363764,-1
1400,Idaho,5/8/2020,16,2205,67,0,25,0.92,1.397940009,-1
1401,Idaho,5/9/2020,16,2230,67,0,2,-13.5,0.301029996,2.25
1402,Idaho,5/10/2020,16,2232,67,0,29,-0.137931034,1.462397998,1.2
1403,Idaho,5/11/2020,16,2261,69,0,33,0.060606061,1.51851394,1
1404,Idaho,5/12/2020,16,2294,69,0,31,0.129032258,1.491361694,-2
1405,Idaho,5/13/2020,16,2325,69,0,27,-0.37037037,1.431363764,0.333333333
1406,Idaho,5/14/2020,16,2352,72,0,37,0.189189189,1.568201724,0
1407,Idaho,5/15/2020,16,2389,73,0,30,0.933333333,1.477121255,0.5
1408,Idaho,5/16/2020,16,2419,73,0,2,-16,0.301029996,1
1409,Idaho,5/17/2020,16,2421,73,0,34,0.382352941,1.531478917,1
1410,Idaho,5/18/2020,16,2455,74,0,21,-0.428571429,1.322219295,-8
1411,Idaho,5/19/2020,16,2476,77,0,30,0.066666667,1.477121255,0.111111111
1412,Idaho,5/20/2020,16,2506,77,0,28,-1.178571429,1.447158031,0.75
1413,Idaho,5/21/2020,16,2534,77,0,61,0.491803279,1.785329835,0.5
1414,Idaho,5/22/2020,16,2595,79,0,31,0.225806452,1.491361694,-5
1415,Idaho,5/23/2020,16,2626,79,0,24,0.416666667,1.380211242,0.5
1416,Idaho,5/24/2020,16,2650,79,0,14,-1.5,1.146128036,-1.333333333
1417,Idaho,5/25/2020,16,2664,79,0,35,0.085714286,1.544068044,-1
1418,Idaho,5/26/2020,16,2699,81,0,32,-0.21875,1.505149978,1
1419,Idaho,5/27/2020,16,2731,82,0,39,0.128205128,1.591064607,
1420,Idaho,5/28/2020,16,2770,82,0,34,-0.058823529,1.531478917,
1421,Idaho,5/29/2020,16,2804,82,0,36,0.583333333,1.556302501,
1422,Idaho,5/30/2020,16,2840,82,0,15,-2.533333333,1.176091259,
1423,Idaho,5/31/2020,16,2855,82,0,53,0.490566038,1.72427587,
1424,Idaho,6/1/2020,16,2908,83,0,27,-1.037037037,1.431363764,
1425,Idaho,6/2/2020,16,2935,83,0,55,-0.163636364,1.740362689,
1426,Idaho,6/3/2020,16,2990,83,0,64,0.109375,1.806179974,
1427,Idaho,6/4/2020,16,3054,83,0,57,0.50877193,1.755874856,
1428,Idaho,6/5/2020,16,3111,83,0,28,0.5,1.447158031,
1429,Idaho,6/6/2020,16,3139,83,0,14,-2.142857143,1.146128036,
1430,Idaho,6/7/2020,16,3153,83,0,44,0.340909091,1.643452676,
1431,Idaho,6/8/2020,16,3197,83,0,29,-0.24137931,1.462397998,
1432,Idaho,6/9/2020,16,3226,85,0,36,-0.138888889,1.556302501,
1433,Idaho,6/10/2020,16,3262,85,0,41,-0.243902439,1.612783857,
1434,Idaho,6/11/2020,16,3303,86,0,51,1,1.707570176,
1493,Illinois,3/21/2020,17,751,6,1,296,0.195945946,2.471291711,0.571294559
1494,Illinois,3/22/2020,17,1047,9,1,238,-0.050420168,2.376576957,-1.01750547
1495,Illinois,3/23/2020,17,1285,12,1,250,-0.356,2.397940009,-0.069414317
1496,Illinois,3/24/2020,17,1535,16,1,339,-0.958702065,2.530199698,0.272819473
1497,Illinois,3/25/2020,17,1874,21,1,664,0.260542169,2.822168079,-0.686192469
1498,Illinois,3/26/2020,17,2538,26,1,491,-0.054989817,2.691081492,-0.201819686
1499,Illinois,3/27/2020,17,3029,37,1,518,-1.057915058,2.71432976,0.367515485
1500,Illinois,3/28/2020,17,3547,50,1,1066,0.571294559,3.027757205,-0.072905332
1501,Illinois,3/29/2020,17,4613,70,1,457,-1.01750547,2.6599162,-0.305273834
1502,Illinois,3/30/2020,17,5070,84,1,922,-0.069414317,2.964730921,-0.188034188
1503,Illinois,3/31/2020,17,5992,107,1,986,0.272819473,2.993876915,0.120994114
1504,Illinois,4/1/2020,17,6978,146,1,717,-0.686192469,2.855519156,-0.090029762
1505,Illinois,4/2/2020,17,7695,165,1,1209,-0.201819686,3.082426301,0.117406143
1506,Illinois,4/3/2020,17,8904,211,1,1453,0.367515485,3.162265614,-0.293116783
1507,Illinois,4/4/2020,17,10357,248,1,919,-0.072905332,2.963315511,0.298444976
1508,Illinois,4/5/2020,17,11276,282,1,986,-0.305273834,2.993876915,-0.041773231
1509,Illinois,4/6/2020,17,12262,309,1,1287,-0.188034188,3.109578547,-0.101472995
1510,Illinois,4/7/2020,17,13549,384,1,1529,0.120994114,3.184407485,0.15230312
1511,Illinois,4/8/2020,17,15078,464,1,1344,-0.090029762,3.128399269,-0.613496933
1512,Illinois,4/9/2020,17,16422,534,1,1465,0.117406143,3.165837625,0.139054861
1513,Illinois,4/10/2020,17,17887,607,1,1293,-0.293116783,3.111598525,0.244794953
1514,Illinois,4/11/2020,17,19180,682,1,1672,0.298444976,3.223236273,0.038429407
1515,Illinois,4/12/2020,17,20852,727,1,1173,-0.041773231,3.069298012,-0.347523892
1516,Illinois,4/13/2020,17,22025,800,1,1222,-0.101472995,3.087071206,-0.321083172
1517,Illinois,4/14/2020,17,23247,878,1,1346,0.15230312,3.12904506,0.108345534
1518,Illinois,4/15/2020,17,24593,958,1,1141,-0.613496933,3.057285644,-0.490421456
1519,Illinois,4/16/2020,17,25734,1081,1,1841,0.139054861,3.265053789,0.221814176
1520,Illinois,4/17/2020,17,27575,1142,1,1585,0.244794953,3.200029267,-0.003303445
1521,Illinois,4/18/2020,17,29160,1272,1,1197,0.038429407,3.07809415,0.068673565
1522,Illinois,4/19/2020,17,30357,1302,1,1151,-0.347523892,3.061075324,-0.120707071
1523,Illinois,4/20/2020,17,31508,1359,1,1551,-0.321083172,3.190611798,-0.015322217
1524,Illinois,4/21/2020,17,33059,1479,1,2049,0.108345534,3.311541958,-0.137594319
1525,Illinois,4/22/2020,17,35108,1577,1,1827,-0.490421456,3.261738547,-0.223956301
1526,Illinois,4/23/2020,17,36935,1696,1,2723,0.221814176,3.435047641,0.218999044
1527,Illinois,4/24/2020,17,39658,1804,1,2119,-0.003303445,3.326130957,-0.222040816
1528,Illinois,4/25/2020,17,41777,1884,1,2126,0.068673565,3.32756326,0.218102872
1529,Illinois,4/26/2020,17,43903,1943,1,1980,-0.120707071,3.29666519,0.12473302
1530,Illinois,4/27/2020,17,45883,1992,1,2219,-0.015322217,3.346157302,-0.110297706
1531,Illinois,4/28/2020,17,48102,2132,1,2253,-0.137594319,3.352761192,-0.15956044
1532,Illinois,4/29/2020,17,50355,2221,1,2563,-0.223956301,3.408748606,-0.094010614
1533,Illinois,4/30/2020,17,52918,2361,1,3137,0.218999044,3.496514519,0.196119196
1534,Illinois,5/1/2020,17,56055,2464,1,2450,-0.222040816,3.389166084,0.287068966
1535,Illinois,5/2/2020,17,58505,2576,1,2994,0.218102872,3.476251796,0.11668682
1536,Illinois,5/3/2020,17,61499,2632,1,2341,0.12473302,3.369401414,-1.768651608
1537,Illinois,5/4/2020,17,63840,2673,1,2049,-0.110297706,3.311541958,0.578244747
1538,Illinois,5/5/2020,17,65889,2843,1,2275,-0.15956044,3.356981401,-0.879835873
1539,Illinois,5/6/2020,17,68164,2977,1,2638,-0.094010614,3.421274791,0.236981603
1540,Illinois,5/7/2020,17,70802,3139,1,2886,0.196119196,3.460296327,0.125051083
1541,Illinois,5/8/2020,17,73688,3262,1,2320,0.287068966,3.365487985,0.210182158
1542,Illinois,5/9/2020,17,76008,3362,1,1654,0.11668682,3.218535505,-0.429923122
1543,Illinois,5/10/2020,17,77662,3426,1,1461,-1.768651608,3.164650216,0.371381307
1544,Illinois,5/11/2020,17,79123,3480,1,4045,0.578244747,3.606918526,-0.588815789
1545,Illinois,5/12/2020,17,83168,3617,1,1706,-0.879835873,3.231979027,0.055072464
1546,Illinois,5/13/2020,17,84874,3815,1,3207,0.236981603,3.50609896,-0.189745837
1547,Illinois,5/14/2020,17,88081,3945,1,2447,0.125051083,3.388633969,0.119705341
1548,Illinois,5/15/2020,17,90528,4075,1,2141,0.210182158,3.330616667,-0.021338912
1549,Illinois,5/16/2020,17,92669,4149,1,1691,-0.429923122,3.228143608,0.300696436
1550,Illinois,5/17/2020,17,94360,4198,1,2418,0.371381307,3.383456297,0.274751025
1551,Illinois,5/18/2020,17,96778,4257,1,1520,-0.588815789,3.181843588,0.090468498
1552,Illinois,5/19/2020,17,98298,4399,1,2415,0.055072464,3.382917135,-0.346358792
1553,Illinois,5/20/2020,17,100713,4547,1,2282,-0.189745837,3.35831564,-0.098944591
1554,Illinois,5/21/2020,17,102995,4634,1,2715,0.119705341,3.433769834,0.102040816
1555,Illinois,5/22/2020,17,105710,4740,1,2390,-0.021338912,3.378397901,0.132352941
1556,Illinois,5/23/2020,17,108100,4817,1,2441,0.300696436,3.387567779,0.169491525
1557,Illinois,5/24/2020,17,110541,4884,1,1707,0.274751025,3.232233521,-0.463821892
1558,Illinois,5/25/2020,17,112248,4912,1,1238,0.090468498,3.092720645,0.344106464
1559,Illinois,5/26/2020,17,113486,4960,1,1126,-0.346358792,3.051538391,0.15942029
1560,Illinois,5/27/2020,17,114612,5118,1,1516,-0.098944591,3.180699201,-0.342528736
1561,Illinois,5/28/2020,17,116128,5225,1,1666,0.102040816,3.221674997,0.200342466
1562,Illinois,5/29/2020,17,117794,5308,1,1496,0.132352941,3.174931594,0.123126338
1563,Illinois,5/30/2020,17,119290,5368,1,1298,0.169491525,3.113274692,-0.798534799
1564,Illinois,5/31/2020,17,120588,5426,0,1078,-0.463821892,3.032618761,0.471826205
1565,Illinois,6/1/2020,17,121666,5458,0,1578,0.344106464,3.198106999,0.269922879
1566,Illinois,6/2/2020,17,123244,5567,0,1035,0.15942029,3.01494035,-0.482394366
1567,Illinois,6/3/2020,17,124279,5665,0,870,-0.342528736,2.939519253,0.09976247
1568,Illinois,6/4/2020,17,125149,5772,0,1168,0.200342466,3.067442843,1
1569,Illinois,6/5/2020,17,126317,5834,0,934,0.123126338,2.970346876,
1570,Illinois,6/6/2020,17,127251,5898,0,819,-0.798534799,2.913283902,
1571,Illinois,6/7/2020,17,128070,5939,0,1473,0.471826205,3.168202747,
1572,Illinois,6/8/2020,17,129543,6142,0,778,0.269922879,2.890979597,
1573,Illinois,6/9/2020,17,130321,6237,0,568,-0.482394366,2.754348336,
1574,Illinois,6/10/2020,17,130889,6302,0,842,0.09976247,2.925312091,
1575,Illinois,6/11/2020,17,131731,6388,0,758,1,2.879669206,
1592,Indiana,3/21/2020,18,128,6,0,76,0.210526316,1.880813592,0.028268551
1593,Indiana,3/22/2020,18,204,9,0,60,-0.783333333,1.77815125,-0.356363636
1594,Indiana,3/23/2020,18,264,12,0,107,-0.056074766,2.029383778,-0.09383378
1595,Indiana,3/24/2020,18,371,17,1,113,-0.566371681,2.053078443,-0.171568627
1596,Indiana,3/25/2020,18,484,19,1,177,-0.847457627,2.247973266,0.165271967
1597,Indiana,3/26/2020,18,661,23,1,327,0.232415902,2.514547753,-0.303258145
1598,Indiana,3/27/2020,18,988,32,1,251,-0.12749004,2.399673721,0.111538462
1599,Indiana,3/28/2020,18,1239,38,1,283,0.028268551,2.451786436,-0.188311688
1600,Indiana,3/29/2020,18,1522,40,1,275,-0.356363636,2.439332694,-0.012750455
1601,Indiana,3/30/2020,18,1797,44,1,373,-0.09383378,2.571708832,0.201438849
1602,Indiana,3/31/2020,18,2170,61,1,408,-0.171568627,2.610660163,0.067567568
1603,Indiana,4/1/2020,18,2578,79,1,478,0.165271967,2.679427897,-0.352657005
1604,Indiana,4/2/2020,18,3056,94,1,399,-0.303258145,2.600972896,0.046428571
1605,Indiana,4/3/2020,18,3455,118,1,520,0.111538462,2.716003344,0.071161049
1606,Indiana,4/4/2020,18,3975,136,1,462,-0.188311688,2.664641976,0.375
1607,Indiana,4/5/2020,18,4437,151,1,549,-0.012750455,2.739572344,0.038709677
1608,Indiana,4/6/2020,18,4986,171,1,556,0.201438849,2.745074792,-0.44966443
1609,Indiana,4/7/2020,18,5542,208,1,444,0.067567568,2.64738297,-0.363425926
1610,Indiana,4/8/2020,18,5986,246,1,414,-0.352657005,2.617000341,-0.044142615
1611,Indiana,4/9/2020,18,6400,295,1,560,0.046428571,2.748188027,0.195121951
1612,Indiana,4/10/2020,18,6960,353,1,534,0.071161049,2.727541257,-0.153535354
1613,Indiana,4/11/2020,18,7494,389,1,496,0.375,2.695481676,0.154115587
1614,Indiana,4/12/2020,18,7990,405,1,310,0.038709677,2.491361694,0.140786749
1615,Indiana,4/13/2020,18,8300,414,1,298,-0.44966443,2.474216264,0.14939759
1616,Indiana,4/14/2020,18,8598,458,1,432,-0.363425926,2.635483747,-0.793201133
1617,Indiana,4/15/2020,18,9030,511,1,589,-0.044142615,2.770115295,-0.031595577
1618,Indiana,4/16/2020,18,9619,554,1,615,0.195121951,2.788875116,-0.101071975
1619,Indiana,4/17/2020,18,10234,599,1,495,-0.153535354,2.694605199,0.139082058
1620,Indiana,4/18/2020,18,10729,633,1,571,0.154115587,2.756636108,-0.554119548
1621,Indiana,4/19/2020,18,11300,652,1,483,0.140786749,2.683947131,0.328482328
1622,Indiana,4/20/2020,18,11783,666,1,415,0.14939759,2.618048097,0.030959752
1623,Indiana,4/21/2020,18,12198,731,1,353,-0.793201133,2.547774705,-0.102236422
1624,Indiana,4/22/2020,18,12551,764,1,633,-0.031595577,2.80140371,-0.220289855
1625,Indiana,4/23/2020,18,13184,811,1,653,-0.101071975,2.814913181,0.182897862
1626,Indiana,4/24/2020,18,13837,851,1,719,0.139082058,2.85672889,0.072674419
1627,Indiana,4/25/2020,18,14556,897,1,619,-0.554119548,2.791690649,0.078369906
1628,Indiana,4/26/2020,18,15175,928,1,962,0.328482328,2.983175072,0.034013605
1629,Indiana,4/27/2020,18,16137,932,1,646,0.030959752,2.810232518,-0.519366197
1630,Indiana,4/28/2020,18,16783,992,1,626,-0.102236422,2.796574333,0.23986095
1631,Indiana,4/29/2020,18,17409,1065,1,690,-0.220289855,2.838849091,-0.033536585
1632,Indiana,4/30/2020,18,18099,1114,1,842,0.182897862,2.925312091,0.087020649
1633,Indiana,5/1/2020,18,18941,1175,1,688,0.072674419,2.837588438,0.363489499
1634,Indiana,5/2/2020,18,19629,1229,1,638,0.078369906,2.804820679,-0.271573604
1635,Indiana,5/3/2020,18,20267,1246,1,588,0.034013605,2.769377326,-0.081836327
1636,Indiana,5/4/2020,18,20855,1264,1,568,-0.519366197,2.754348336,0.32103321
1637,Indiana,5/5/2020,18,21423,1326,0,863,0.23986095,2.936010796,-0.58423913
1638,Indiana,5/6/2020,18,22286,1377,0,656,-0.033536585,2.816903839,-0.121783877
1639,Indiana,5/7/2020,18,22942,1414,0,678,0.087020649,2.831229694,0.024464832
1640,Indiana,5/8/2020,18,23620,1447,0,619,0.363489499,2.791690649,0.21630094
1641,Indiana,5/9/2020,18,24239,1490,0,394,-0.271573604,2.595496222,0.044
1642,Indiana,5/10/2020,18,24633,1508,0,501,-0.081836327,2.699837726,-0.056485356
1643,Indiana,5/11/2020,18,25134,1540,0,542,0.32103321,2.733999287,-0.156435644
1644,Indiana,5/12/2020,18,25676,1578,0,368,-0.58423913,2.565847819,-0.176369863
1645,Indiana,5/13/2020,18,26044,1619,0,583,-0.121783877,2.765668555,0.283842795
1646,Indiana,5/14/2020,18,26627,1646,0,654,0.024464832,2.815577748,-0.034552846
1647,Indiana,5/15/2020,18,27281,1691,0,638,0.21630094,2.804820679,0.062868369
1648,Indiana,5/16/2020,18,27919,1741,0,500,0.044,2.698970004,0.291404612
1649,Indiana,5/17/2020,18,28419,1751,0,478,-0.056485356,2.679427897,-0.085798817
1650,Indiana,5/18/2020,18,28897,1765,0,505,-0.156435644,2.703291378,-0.051771117
1651,Indiana,5/19/2020,18,29402,1824,0,584,-0.176369863,2.766412847,-0.665803109
1652,Indiana,5/20/2020,18,29986,1864,0,687,0.283842795,2.836956737,0.200622084
1653,Indiana,5/21/2020,18,30673,1913,0,492,-0.034552846,2.691965103,-0.293774319
1654,Indiana,5/22/2020,18,31165,1941,0,509,0.062868369,2.706717782,0.45112782
1655,Indiana,5/23/2020,18,31674,1964,0,477,0.291404612,2.678518379,0.301369863
1656,Indiana,5/24/2020,18,32151,1976,0,338,-0.085798817,2.5289167,-0.745098039
1657,Indiana,5/25/2020,18,32489,1984,0,367,-0.051771117,2.564666064,-0.078651685
1658,Indiana,5/26/2020,18,32856,2004,0,386,-0.665803109,2.586587305,0.175
1659,Indiana,5/27/2020,18,33242,2030,0,643,0.200622084,2.808210973,-0.247474747
1660,Indiana,5/28/2020,18,33885,2068,0,514,-0.293774319,2.710963119,0.131578947
1661,Indiana,5/29/2020,18,34399,2110,0,665,0.45112782,2.822821645,0.067599068
1662,Indiana,5/30/2020,18,35064,2125,0,365,0.301369863,2.562292864,0.4375
1663,Indiana,5/31/2020,18,35429,2134,0,255,-0.745098039,2.40654018,-0.92
1664,Indiana,6/1/2020,18,35684,2142,0,445,-0.078651685,2.648360011,0.277777778
1665,Indiana,6/2/2020,18,36129,2197,0,480,0.175,2.681241237,-0.336538462
1666,Indiana,6/3/2020,18,36609,2207,0,396,-0.247474747,2.597695186,0.040767386
1667,Indiana,6/4/2020,18,37005,2231,0,494,0.131578947,2.693726949,1
1668,Indiana,6/5/2020,18,37499,2258,0,429,0.067599068,2.632457292,
1669,Indiana,6/6/2020,18,37928,2292,0,400,0.4375,2.602059991,
1670,Indiana,6/7/2020,18,38328,2303,0,225,-0.92,2.352182518,
1671,Indiana,6/8/2020,18,38553,2316,0,432,0.277777778,2.635483747,
1672,Indiana,6/9/2020,18,38985,2339,0,312,-0.336538462,2.494154594,
1673,Indiana,6/10/2020,18,39297,2355,0,417,0.040767386,2.620136055,
1674,Indiana,6/11/2020,18,39714,2380,0,400,1,2.602059991,
1689,Iowa,3/21/2020,19,68,0,0,22,0.318181818,1.342422681,-1.315789474
1690,Iowa,3/22/2020,19,90,0,0,15,-0.266666667,1.176091259,0.159090909
1691,Iowa,3/23/2020,19,105,0,0,19,-0.105263158,1.278753601,0.310810811
1692,Iowa,3/24/2020,19,124,1,0,21,-0.619047619,1.322219295,-0.274509804
1693,Iowa,3/25/2020,19,145,1,0,34,-0.647058824,1.531478917,-0.307692308
1694,Iowa,3/26/2020,19,179,1,0,56,-0.125,1.748188027,-0.023529412
1695,Iowa,3/27/2020,19,235,3,0,63,0.396825397,1.799340549,0.057471264
1696,Iowa,3/28/2020,19,298,3,0,38,-1.315789474,1.579783597,0.048780488
1697,Iowa,3/29/2020,19,336,4,0,88,0.159090909,1.944482672,-0.307692308
1698,Iowa,3/30/2020,19,424,6,0,74,0.310810811,1.86923172,0.049019608
1699,Iowa,3/31/2020,19,498,7,0,51,-0.274509804,1.707570176,-0.288659794
1700,Iowa,4/1/2020,19,549,9,0,65,-0.307692308,1.812913357,0.056
1701,Iowa,4/2/2020,19,614,11,0,85,-0.023529412,1.929418926,-0.033898305
1702,Iowa,4/3/2020,19,699,11,0,87,0.057471264,1.939519253,0.368852459
1703,Iowa,4/4/2020,19,786,11,0,82,0.048780488,1.913813852,-0.597402597
1704,Iowa,4/5/2020,19,868,22,0,78,-0.307692308,1.892094603,-0.536585366
1705,Iowa,4/6/2020,19,946,25,0,102,0.049019608,2.008600172,0.492063492
1706,Iowa,4/7/2020,19,1048,26,0,97,-0.288659794,1.986771734,-0.520833333
1707,Iowa,4/8/2020,19,1145,27,0,125,0.056,2.096910013,-0.308219178
1708,Iowa,4/9/2020,19,1270,27,0,118,-0.033898305,2.071882007,0.052356021
1709,Iowa,4/10/2020,19,1388,31,0,122,0.368852459,2.086359831,-1.220994475
1710,Iowa,4/11/2020,19,1510,34,0,77,-0.597402597,1.886490725,0.353233831
1711,Iowa,4/12/2020,19,1587,41,0,123,-0.536585366,2.089905111,-0.792307692
1712,Iowa,4/13/2020,19,1710,44,0,189,0.492063492,2.276461804,0.736051502
1713,Iowa,4/14/2020,19,1899,44,0,96,-0.520833333,1.982271233,-0.422764228
1714,Iowa,4/15/2020,19,1995,53,0,146,-0.308219178,2.164352856,-1.971428571
1715,Iowa,4/16/2020,19,2141,60,0,191,0.052356021,2.281033367,-0.25
1716,Iowa,4/17/2020,19,2332,64,0,181,-1.220994475,2.257678575,0.413846154
1717,Iowa,4/18/2020,19,2513,74,0,402,0.353233831,2.604226053,0.007874016
1718,Iowa,4/19/2020,19,2915,75,0,260,-0.792307692,2.414973348,-0.343915344
1719,Iowa,4/20/2020,19,3175,79,0,466,0.736051502,2.668385917,0.080708661
1720,Iowa,4/21/2020,19,3641,83,0,123,-0.422764228,2.089905111,0.353319058
1721,Iowa,4/22/2020,19,3764,90,0,175,-1.971428571,2.243038049,-1.443708609
1722,Iowa,4/23/2020,19,3939,96,0,520,-0.25,2.716003344,-0.027100271
1723,Iowa,4/24/2020,19,4459,107,0,650,0.413846154,2.812913357,0.303430079
1724,Iowa,4/25/2020,19,5109,112,0,381,0.007874016,2.580924976,-0.011363636
1725,Iowa,4/26/2020,19,5490,118,0,378,-0.343915344,2.5774918,0.235955056
1726,Iowa,4/27/2020,19,5868,127,0,508,0.080708661,2.705863712,0.281862745
1727,Iowa,4/28/2020,19,6376,136,0,467,0.353319058,2.669316881,-1.235494881
1728,Iowa,4/29/2020,19,6843,148,0,302,-1.443708609,2.480006943,0.392366412
1729,Iowa,4/30/2020,19,7145,162,0,738,-0.027100271,2.868056362,0.462311558
1730,Iowa,5/1/2020,19,7883,170,0,758,0.303430079,2.879669206,-0.345794393
1731,Iowa,5/2/2020,19,8641,175,0,528,-0.011363636,2.722633923,-0.4375
1732,Iowa,5/3/2020,19,9169,184,0,534,0.235955056,2.727541257,-0.301932367
1733,Iowa,5/4/2020,19,9703,188,0,408,0.281862745,2.610660163,0.300556586
1734,Iowa,5/5/2020,19,10111,207,0,293,-1.235494881,2.46686762,-0.023872679
1735,Iowa,5/6/2020,19,10404,219,0,655,0.392366412,2.8162413,0.031088083
1736,Iowa,5/7/2020,19,11059,231,0,398,0.462311558,2.599883072,0.254010695
1737,Iowa,5/8/2020,19,11457,243,0,214,-0.345794393,2.330413773,-0.157706093
1738,Iowa,5/9/2020,19,11671,252,0,288,-0.4375,2.459392488,0.058823529
1739,Iowa,5/10/2020,19,11959,265,0,414,-0.301932367,2.617000341,-0.121710526
1740,Iowa,5/11/2020,19,12373,271,0,539,0.300556586,2.731588765,-0.677419355
1741,Iowa,5/12/2020,19,12912,289,0,377,-0.023872679,2.57634135,0.472027972
1742,Iowa,5/13/2020,19,13289,306,0,386,0.031088083,2.586587305,-0.125827815
1743,Iowa,5/14/2020,19,13675,318,0,374,0.254010695,2.572871602,-0.141176471
1744,Iowa,5/15/2020,19,14049,336,0,279,-0.157706093,2.445604203,-0.381443299
1745,Iowa,5/16/2020,19,14328,346,0,323,0.058823529,2.509202522,0.638059701
1746,Iowa,5/17/2020,19,14651,351,0,304,-0.121710526,2.482873584,-0.912371134
1747,Iowa,5/18/2020,19,14955,355,0,341,-0.677419355,2.532754379,-0.204851752
1748,Iowa,5/19/2020,19,15296,367,0,572,0.472027972,2.757396029,0.494407159
1749,Iowa,5/20/2020,19,15868,400,0,302,-0.125827815,2.480006943,-0.53539823
1750,Iowa,5/21/2020,19,16170,414,0,340,-0.141176471,2.531478917,0.086455331
1751,Iowa,5/22/2020,19,16510,441,0,388,-0.381443299,2.588831726,0.100946372
1752,Iowa,5/23/2020,19,16898,446,0,536,0.638059701,2.72916479,0.410526316
